destination,year,attacks
TGO,2015.33,27
TGO,2015.42,38
TGO,2015.5,0
TGO,2015.58,0
TGO,2015.67,0
TGO,2015.75,0
TGO,2015.83,0
TGO,2015.92,0
TGO,2016,0
THA,2013.42,4
THA,2013.5,6
THA,2013.58,2
THA,2013.67,6
THA,2013.75,4
THA,2013.83,314
THA,2013.92,952
THA,2014,54
THA,2014.08,90
THA,2014.17,48
THA,2014.25,194
THA,2014.33,208
THA,2014.42,168
THA,2014.5,214
THA,2014.58,278
THA,2014.67,36
THA,2014.75,92
THA,2014.83,4
THA,2014.92,14
THA,2015,36
THA,2015.08,11
THA,2015.17,64
THA,2015.25,2
THA,2015.33,5
THA,2015.42,65
THA,2015.5,183
THA,2015.58,81
THA,2015.67,85
THA,2015.75,642
THA,2015.83,454
THA,2015.92,960
THA,2016,41
TJK,2013.42,0
TJK,2013.5,0
TJK,2013.58,0
TJK,2013.67,0
TJK,2013.75,0
TJK,2013.83,0
TJK,2013.92,0
TJK,2014,0
TJK,2014.08,0
TJK,2014.17,0
TJK,2014.25,0
TJK,2014.33,0
TJK,2014.42,0
TJK,2014.5,0
TJK,2014.58,0
TJK,2014.67,0
TJK,2014.75,0
TJK,2014.83,0
TJK,2014.92,0
TJK,2015,0
TJK,2015.08,0
TJK,2015.17,0
TJK,2015.25,0
TJK,2015.33,0
TJK,2015.42,0
TJK,2015.5,5
TJK,2015.58,0
TJK,2015.67,0
TJK,2015.75,0
TJK,2015.83,0
TJK,2015.92,0
TJK,2016,0
TKM,2013.42,0
TKM,2013.5,0
TKM,2013.58,0
TKM,2013.67,0
TKM,2013.75,0
TKM,2013.83,2
TKM,2013.92,0
TKM,2014,0
TKM,2014.08,0
TKM,2014.17,0
TKM,2014.25,0
TKM,2014.33,0
TKM,2014.42,0
TKM,2014.5,0
TKM,2014.58,0
TKM,2014.67,0
TKM,2014.75,0
TKM,2014.83,0
TKM,2014.92,0
TKM,2015,0
TKM,2015.08,0
TKM,2015.17,0
TKM,2015.25,0
TKM,2015.33,0
TKM,2015.42,0
TKM,2015.5,0
TKM,2015.58,0
TKM,2015.67,0
TKM,2015.75,0
TKM,2015.83,0
TKM,2015.92,0
TKM,2016,0
TON,2013.42,0
TON,2013.5,0
TON,2013.58,0
TON,2013.67,0
TON,2013.75,0
TON,2013.83,0
TON,2013.92,0
TON,2014,0
TON,2014.08,0
TON,2014.17,0
TON,2014.25,0
TON,2014.33,0
TON,2014.42,8
TON,2014.5,14
TON,2014.58,0
TON,2014.67,0
TON,2014.75,0
TON,2014.83,8
TON,2014.92,0
TON,2015,0
TON,2015.08,0
TON,2015.17,0
TON,2015.25,0
TON,2015.33,0
TON,2015.42,0
TON,2015.5,0
TON,2015.58,0
TON,2015.67,0
TON,2015.75,0
TON,2015.83,0
TON,2015.92,0
TON,2016,0
TTO,2013.42,0
TTO,2013.5,16
TTO,2013.58,0
TTO,2013.67,0
TTO,2013.75,0
TTO,2013.83,0
TTO,2013.92,24
TTO,2014,0
TTO,2014.08,0
TTO,2014.17,0
TTO,2014.25,30
TTO,2014.33,26
TTO,2014.42,52
TTO,2014.5,0
TTO,2014.58,16
TTO,2014.67,28
TTO,2014.75,12
TTO,2014.83,70
TTO,2014.92,0
TTO,2015,22
TTO,2015.08,0
TTO,2015.17,0
TTO,2015.25,0
TTO,2015.33,0
TTO,2015.42,0
TTO,2015.5,0
TTO,2015.58,0
TTO,2015.67,0
TTO,2015.75,0
TTO,2015.83,7
TTO,2015.92,0
TTO,2016,0
TUN,2013.42,8
TUN,2013.5,0
TUN,2013.58,8
TUN,2013.67,0
TUN,2013.75,14
TUN,2013.83,6
TUN,2013.92,0
TUN,2014,6
TUN,2014.08,0
TUN,2014.17,54
TUN,2014.25,12
TUN,2014.33,0
TUN,2014.42,0
TUN,2014.5,104
TUN,2014.58,14
TUN,2014.67,0
TUN,2014.75,76
TUN,2014.83,140
TUN,2014.92,0
TUN,2015,153
TUN,2015.08,83
TUN,2015.17,220
TUN,2015.25,208
TUN,2015.33,612
TUN,2015.42,1180
TUN,2015.5,1048
TUN,2015.58,1296
TUN,2015.67,1159
TUN,2015.75,388
TUN,2015.83,386
TUN,2015.92,171
TUN,2016,528
TUR,2013.42,18
TUR,2013.5,10
TUR,2013.58,0
TUR,2013.67,16
TUR,2013.75,34
TUR,2013.83,20
TUR,2013.92,52
TUR,2014,136
TUR,2014.08,452
TUR,2014.17,270
TUR,2014.25,642
TUR,2014.33,108
TUR,2014.42,66
TUR,2014.5,272
TUR,2014.58,154
TUR,2014.67,640
TUR,2014.75,242
TUR,2014.83,660
TUR,2014.92,368
TUR,2015,368
TUR,2015.08,439
TUR,2015.17,375
TUR,2015.25,258
TUR,2015.33,233
TUR,2015.42,90
TUR,2015.5,40
TUR,2015.58,11
TUR,2015.67,80
TUR,2015.75,186
TUR,2015.83,0
TUR,2015.92,334
TUR,2016,102
TWN,2013.42,614
TWN,2013.5,1144
TWN,2013.58,1180
TWN,2013.67,1032
TWN,2013.75,1634
TWN,2013.83,542
TWN,2013.92,726
TWN,2014,1686
TWN,2014.08,134
TWN,2014.17,2
TWN,2014.25,12
TWN,2014.33,518
TWN,2014.42,138
TWN,2014.5,132
TWN,2014.58,4
TWN,2014.67,128
TWN,2014.75,2
TWN,2014.83,6
TWN,2014.92,30
TWN,2015,80
TWN,2015.08,1
TWN,2015.17,52
TWN,2015.25,111
TWN,2015.33,59
TWN,2015.42,42
TWN,2015.5,13
TWN,2015.58,0
TWN,2015.67,209
TWN,2015.75,1537
TWN,2015.83,120
TWN,2015.92,5
TWN,2016,0
TZA,2013.42,0
TZA,2013.5,0
TZA,2013.58,0
TZA,2013.67,4
TZA,2013.75,0
TZA,2013.83,4
TZA,2013.92,0
TZA,2014,0
TZA,2014.08,0
TZA,2014.17,0
TZA,2014.25,6
TZA,2014.33,0
TZA,2014.42,0
TZA,2014.5,0
TZA,2014.58,0
TZA,2014.67,0
TZA,2014.75,0
TZA,2014.83,0
TZA,2014.92,0
TZA,2015,0
TZA,2015.08,0
TZA,2015.17,0
TZA,2015.25,6
TZA,2015.33,0
TZA,2015.42,1
TZA,2015.5,208
TZA,2015.58,0
TZA,2015.67,116
TZA,2015.75,0
TZA,2015.83,0
TZA,2015.92,0
TZA,2016,0
UGA,2013.42,0
UGA,2013.5,0
UGA,2013.58,0
UGA,2013.67,0
UGA,2013.75,66
UGA,2013.83,0
UGA,2013.92,0
UGA,2014,0
UGA,2014.08,0
UGA,2014.17,20
UGA,2014.25,0
UGA,2014.33,0
UGA,2014.42,0
UGA,2014.5,0
UGA,2014.58,0
UGA,2014.67,0
UGA,2014.75,0
UGA,2014.83,0
UGA,2014.92,0
UGA,2015,0
UGA,2015.08,0
UGA,2015.17,0
UGA,2015.25,0
UGA,2015.33,0
UGA,2015.42,0
UGA,2015.5,0
UGA,2015.58,0
UGA,2015.67,2
UGA,2015.75,75
UGA,2015.83,0
UGA,2015.92,0
UGA,2016,0
UKR,2013.42,0
UKR,2013.5,4
UKR,2013.58,0
UKR,2013.67,10
UKR,2013.75,4
UKR,2013.83,218
UKR,2013.92,30
UKR,2014,40
UKR,2014.08,98
UKR,2014.17,26
UKR,2014.25,574
UKR,2014.33,456
UKR,2014.42,582
UKR,2014.5,464
UKR,2014.58,810
UKR,2014.67,438
UKR,2014.75,652
UKR,2014.83,938
UKR,2014.92,88
UKR,2015,308
UKR,2015.08,2
UKR,2015.17,1064
UKR,2015.25,56
UKR,2015.33,512
UKR,2015.42,4
UKR,2015.5,788
UKR,2015.58,1622
UKR,2015.67,1792
UKR,2015.75,927
UKR,2015.83,1893
UKR,2015.92,2206
UKR,2016,711
URY,2013.42,0
URY,2013.5,0
URY,2013.58,0
URY,2013.67,0
URY,2013.75,14
URY,2013.83,4
URY,2013.92,6
URY,2014,24
URY,2014.08,6
URY,2014.17,0
URY,2014.25,0
URY,2014.33,0
URY,2014.42,0
URY,2014.5,0
URY,2014.58,10
URY,2014.67,0
URY,2014.75,0
URY,2014.83,0
URY,2014.92,0
URY,2015,4
URY,2015.08,16
URY,2015.17,104
URY,2015.25,9
URY,2015.33,3
URY,2015.42,1
URY,2015.5,0
URY,2015.58,7
URY,2015.67,0
URY,2015.75,384
URY,2015.83,0
URY,2015.92,0
URY,2016,0
USA,2013.42,103
USA,2013.5,94
USA,2013.58,76
USA,2013.67,80
USA,2013.75,73
USA,2013.83,76
USA,2013.92,85
USA,2014,95
USA,2014.08,101
USA,2014.17,60
USA,2014.25,70
USA,2014.33,61
USA,2014.42,57
USA,2014.5,68
USA,2014.58,130
USA,2014.67,286
USA,2014.75,302
USA,2014.83,200
USA,2014.92,162
USA,2015,109
USA,2015.08,84
USA,2015.17,74
USA,2015.25,58
USA,2015.33,99
USA,2015.42,138
USA,2015.5,138
USA,2015.58,94
USA,2015.67,103
USA,2015.75,173
USA,2015.83,119
USA,2015.92,124
USA,2016,64
UZB,2013.42,0
UZB,2013.5,0
UZB,2013.58,0
UZB,2013.67,0
UZB,2013.75,2
UZB,2013.83,0
UZB,2013.92,0
UZB,2014,0
UZB,2014.08,0
UZB,2014.17,0
UZB,2014.25,6
UZB,2014.33,0
UZB,2014.42,0
UZB,2014.5,0
UZB,2014.58,0
UZB,2014.67,0
UZB,2014.75,0
UZB,2014.83,2
UZB,2014.92,0
UZB,2015,0
UZB,2015.08,0
UZB,2015.17,2
UZB,2015.25,0
UZB,2015.33,0
UZB,2015.42,0
UZB,2015.5,0
UZB,2015.58,0
UZB,2015.67,0
UZB,2015.75,0
UZB,2015.83,0
UZB,2015.92,0
UZB,2016,0
VAT,2013.42,0
VAT,2013.5,0
VAT,2013.58,0
VAT,2013.67,0
VAT,2013.75,0
VAT,2013.83,0
VAT,2013.92,0
VAT,2014,0
VAT,2014.08,0
VAT,2014.17,0
VAT,2014.25,0
VAT,2014.33,0
VAT,2014.42,0
VAT,2014.5,0
VAT,2014.58,106
VAT,2014.67,0
VAT,2014.75,28
VAT,2014.83,0
VAT,2014.92,0
VAT,2015,28
VAT,2015.08,0
VAT,2015.17,0
VAT,2015.25,12
VAT,2015.33,0
VAT,2015.42,0
VAT,2015.5,0
VAT,2015.58,4
VAT,2015.67,0
VAT,2015.75,46
VAT,2015.83,18
VAT,2015.92,0
VAT,2016,6
VCT,2013.42,0
VCT,2013.5,0
VCT,2013.58,0
VCT,2013.67,0
VCT,2013.75,0
VCT,2013.83,0
VCT,2013.92,0
VCT,2014,0
VCT,2014.08,0
VCT,2014.17,0
VCT,2014.25,0
VCT,2014.33,0
VCT,2014.42,0
VCT,2014.5,0
VCT,2014.58,0
VCT,2014.67,0
VCT,2014.75,0
VCT,2014.83,0
VCT,2014.92,0
VCT,2015,0
VCT,2015.08,0
VCT,2015.17,0
VCT,2015.25,1
VCT,2015.33,0
VCT,2015.42,0
VCT,2015.5,0
VCT,2015.58,0
VCT,2015.67,0
VCT,2015.75,0
VCT,2015.83,0
VCT,2015.92,0
VCT,2016,0
VEN,2013.42,12
VEN,2013.5,40
VEN,2013.58,26
VEN,2013.67,6
VEN,2013.75,4
VEN,2013.83,22
VEN,2013.92,10
VEN,2014,42
VEN,2014.08,138
VEN,2014.17,6
VEN,2014.25,48
VEN,2014.33,30
VEN,2014.42,0
VEN,2014.5,0
VEN,2014.58,178
VEN,2014.67,32
VEN,2014.75,12
VEN,2014.83,4
VEN,2014.92,2
VEN,2015,47
VEN,2015.08,0
VEN,2015.17,0
VEN,2015.25,0
VEN,2015.33,0
VEN,2015.42,100
VEN,2015.5,2
VEN,2015.58,0
VEN,2015.67,0
VEN,2015.75,69
VEN,2015.83,0
VEN,2015.92,0
VEN,2016,0
VGB,2013.42,66
VGB,2013.5,90
VGB,2013.58,108
VGB,2013.67,132
VGB,2013.75,38
VGB,2013.83,0
VGB,2013.92,94
VGB,2014,8
VGB,2014.08,64
VGB,2014.17,56
VGB,2014.25,16
VGB,2014.33,0
VGB,2014.42,0
VGB,2014.5,72
VGB,2014.58,2
VGB,2014.67,2
VGB,2014.75,74
VGB,2014.83,228
VGB,2014.92,134
VGB,2015,23
VGB,2015.08,687
VGB,2015.17,675
VGB,2015.25,378
VGB,2015.33,334
VGB,2015.42,142
VGB,2015.5,162
VGB,2015.58,74
VGB,2015.67,88
VGB,2015.75,204
VGB,2015.83,66
VGB,2015.92,37
VGB,2016,81
VIR,2013.42,0
VIR,2013.5,0
VIR,2013.58,0
VIR,2013.67,0
VIR,2013.75,0
VIR,2013.83,0
VIR,2013.92,0
VIR,2014,12
VIR,2014.08,0
VIR,2014.17,2
VIR,2014.25,0
VIR,2014.33,0
VIR,2014.42,0
VIR,2014.5,0
VIR,2014.58,0
VIR,2014.67,8
VIR,2014.75,0
VIR,2014.83,0
VIR,2014.92,0
VIR,2015,0
VIR,2015.08,0
VIR,2015.17,0
VIR,2015.25,0
VIR,2015.33,0
VIR,2015.42,1
VIR,2015.5,0
VIR,2015.58,0
VIR,2015.67,0
VIR,2015.75,76
VIR,2015.83,0
VIR,2015.92,0
VIR,2016,0
VNM,2013.42,68
VNM,2013.5,0
VNM,2013.58,0
VNM,2013.67,0
VNM,2013.75,150
VNM,2013.83,0
VNM,2013.92,42
VNM,2014,44
VNM,2014.08,0
VNM,2014.17,18
VNM,2014.25,0
VNM,2014.33,0
VNM,2014.42,66
VNM,2014.5,22
VNM,2014.58,100
VNM,2014.67,2
VNM,2014.75,0
VNM,2014.83,56
VNM,2014.92,116
VNM,2015,43
VNM,2015.08,59
VNM,2015.17,214
VNM,2015.25,64
VNM,2015.33,34
VNM,2015.42,152
VNM,2015.5,47
VNM,2015.58,11
VNM,2015.67,102
VNM,2015.75,760
VNM,2015.83,463
VNM,2015.92,136
VNM,2016,286
WSM,2013.42,0
WSM,2013.5,0
WSM,2013.58,26
WSM,2013.67,0
WSM,2013.75,4
WSM,2013.83,8
WSM,2013.92,16
WSM,2014,0
WSM,2014.08,0
WSM,2014.17,0
WSM,2014.25,0
WSM,2014.33,0
WSM,2014.42,0
WSM,2014.5,0
WSM,2014.58,0
WSM,2014.67,0
WSM,2014.75,0
WSM,2014.83,0
WSM,2014.92,0
WSM,2015,0
WSM,2015.08,0
WSM,2015.17,0
WSM,2015.25,1
WSM,2015.33,3
WSM,2015.42,0
WSM,2015.5,0
WSM,2015.58,0
WSM,2015.67,0
WSM,2015.75,0
WSM,2015.83,0
WSM,2015.92,0
WSM,2016,0
YEM,2013.42,0
YEM,2013.5,0
YEM,2013.58,0
YEM,2013.67,0
YEM,2013.75,0
YEM,2013.83,0
YEM,2013.92,0
YEM,2014,0
YEM,2014.08,0
YEM,2014.17,0
YEM,2014.25,0
YEM,2014.33,0
YEM,2014.42,0
YEM,2014.5,0
YEM,2014.58,0
YEM,2014.67,0
YEM,2014.75,0
YEM,2014.83,0
YEM,2014.92,0
YEM,2015,0
YEM,2015.08,15
YEM,2015.17,0
YEM,2015.25,14
YEM,2015.33,0
YEM,2015.42,0
YEM,2015.5,0
YEM,2015.58,0
YEM,2015.67,4
YEM,2015.75,16
YEM,2015.83,16
YEM,2015.92,11
YEM,2016,254
ZAF,2013.42,1336
ZAF,2013.5,914
ZAF,2013.58,702
ZAF,2013.67,38
ZAF,2013.75,20
ZAF,2013.83,326
ZAF,2013.92,46
ZAF,2014,222
ZAF,2014.08,42
ZAF,2014.17,202
ZAF,2014.25,198
ZAF,2014.33,0
ZAF,2014.42,26
ZAF,2014.5,82
ZAF,2014.58,30
ZAF,2014.67,130
ZAF,2014.75,88
ZAF,2014.83,278
ZAF,2014.92,808
ZAF,2015,481
ZAF,2015.08,437
ZAF,2015.17,2415
ZAF,2015.25,1886
ZAF,2015.33,585
ZAF,2015.42,1082
ZAF,2015.5,129
ZAF,2015.58,22
ZAF,2015.67,659
ZAF,2015.75,1644
ZAF,2015.83,13
ZAF,2015.92,17
ZAF,2016,0
ZMB,2013.42,0
ZMB,2013.5,0
ZMB,2013.58,2
ZMB,2013.67,10
ZMB,2013.75,16
ZMB,2013.83,36
ZMB,2013.92,24
ZMB,2014,0
ZMB,2014.08,6
ZMB,2014.17,10
ZMB,2014.25,8
ZMB,2014.33,10
ZMB,2014.42,0
ZMB,2014.5,6
ZMB,2014.58,6
ZMB,2014.67,8
ZMB,2014.75,16
ZMB,2014.83,0
ZMB,2014.92,0
ZMB,2015,0
ZMB,2015.08,0
ZMB,2015.17,0
ZMB,2015.25,0
ZMB,2015.33,53
ZMB,2015.42,136
ZMB,2015.5,0
ZMB,2015.58,3
ZMB,2015.67,0
ZMB,2015.75,0
ZMB,2015.83,0
ZMB,2015.92,0
ZMB,2016,0
ZWE,2013.42,0
ZWE,2013.5,0
ZWE,2013.58,0
ZWE,2013.67,0
ZWE,2013.75,16
ZWE,2013.83,0
ZWE,2013.92,0
ZWE,2014,0
ZWE,2014.08,0
ZWE,2014.17,0
ZWE,2014.25,0
ZWE,2014.33,14
ZWE,2014.42,10
ZWE,2014.5,0
ZWE,2014.58,22
ZWE,2014.67,0
ZWE,2014.75,0
ZWE,2014.83,0
ZWE,2014.92,0
ZWE,2015,0
ZWE,2015.08,0
ZWE,2015.17,72
ZWE,2015.25,162
ZWE,2015.33,29
ZWE,2015.42,13
ZWE,2015.5,0
ZWE,2015.58,0
ZWE,2015.67,0
ZWE,2015.75,5
ZWE,2015.83,0
ZWE,2015.92,0
ZWE,2016,0
